serial_num,raw_sent
3856, １/m ．/w 明确/v 方向/n ，/w 建立/v 机构/n ：/w 新中国/n 的/u 学校/n 体育/n 有着/v 明确/v 的/u 方向/n ，/w 即/d ：/w 增强/v 学生/n 体质/n ，/w 进行/v 共产主义/n 思想/n 品德/n 教育/v ，/w 培养/v 德/n 、/w 智/n 、/w 体/n 、/w 美/n 、/w 劳/v 全面发展/i 的/u 社会主义/n 新人/n ，/w 为/p 劳动/v 生产/v 和/c 国防/n 建设/v 服务/v 。/x 
3857, 学生/n 时代/nt 受到/v 良好/a 的/u 体育/n 的/u 指导/v 和/c 培育/v ，/w 特别/d 是/vl 对/p 体育运动/n 本质/n 和/c 价值/n 的/u 正确/a 认识/v ，/w 对于/p 享受/v 体育运动/n 的/u 权利/n 意识/n ，/w 对/p 运动/n 快乐/a 的/u 体验/v 等/u ，/w 能/vu 使/v 学生/n 成为/v 主动/a 的/u 体育运动/n 实践者/n ，/w 从而/c 为/p 中老年/n 体育/n 生活/n 打下/v 坚实/a 的/u 基础/n ，/w 使/v 社会/n 上/nd 越来越/d 多/a 的/u 人/n 生活/n 得/u 更加/d 文明/a 、/w 健康/a 、/w 幸福/a 。/w 
3858, 例如/v ：/w 组织/n 教师/n 、/w 学生/n 、/w 家长/n 共同/a 参加/v 的/u 体育活动/n 和/c 竞赛/v ，/w 能/vu 加强/v 父母/n 子女/n 之间/nd ，/w 师生/n 之间/nd ，/w 学校/n 与/c 家庭/n 之间/nd 的/u 互相/d 联系/n 和/c 交往/v ，/w 增进/v 感情/n 和/c 乐趣/n 。/w 
3859, 它/r 的/u 作用/n 超出/v 学生/n 时代/nt 的/u 时间/n 界限/n ，/w 具有/v 终身/n 意义/n ；/w 超出/v 学校/n 教育/v 的/u 范畴/n ，/w 具有/v 广泛/a 的/u 社会/n 价值/n ；/w 超出/v 增强/v 体质/n 的/u 独特/a 功能/n ，/w 具有/v 促进/v 学生/n 身心/n 协调/v 发展/v 的/u 全面/a 效用/n 。/w 
3860, 我国/n 学校/n 体育/n 的/u 目的/n 和/c 任务/n ，/w 是/vl 根据/p 社会/n 需要/v 、/w 教育方针/n 、/w 体育/n 的/u 目的/n 和/c 任务/n ，/w 学校/n 体育/n 的/u 功能/n 和/c 学生/n 身心/n 发展/v 特征/n 确定/v 的/u 。/w 
3861, （/w 二/m ）/w 学校/n 体育/n 功能/n 是/vl 指/v 通过/p 学校/n 各种/r 形式/n 的/u 体育/n 教育/v ，/w 对/p 学生/n 所/u 产生/v 的/u 教育/v 结果/n 。/w 
3862, 主要/a 表现/n 在/p 全面/a 锻炼/v 身体/n ，/w 增强/v 体质/n ，/w 促进/v 身心健康/a 发展/v ，/w 延长/v 生命/n 过程/n ；/w 同时/c ，/w 学生/n 还/d 将/d 掌握/v 体育/n 和/c 保健/v 方面/n 的/u 知识/n 、/w 技术/n 和/c 技能/n ；/w 有助于/v 社会主义/n 精神文明/i 建设/v 和/c 美育/n 教育/v 、/w 开发/v 智力/n 、/w 培养/v 良好/a 的/u 思想/n 品德/n 和/c 意志/n 品质/n 、/w 促进/v 学生/n 个性/n 全面发展/i 。/w 
3863, （/w 三/m ）/w 学生/n 身心/n 发展/v 特征/n 是/vl 指/v 在/p 不同/a 年龄/nt 阶段/n ，/w 儿童/n 和/c 青少年/j 身心/n 发展/v 表现/n 出/vd 的/u 一些/m 带有/v 规律性/n 的/u 特征/n 。/w 
3864, 学生/n 身体/n 发展/v 主要/a 指/v 机体/n 的/u 生长/v 发育/v 、/w 生理/n 机能/n 、/w 身体/n 素质/n 、/w 基本/a 活动/v 能力/n 的/u 全面发展/i 。/w 
3865, 学生/n 身体/n 形态/n 的/u 发育/v 一般/a 是/vl 随/p 年龄/nt 的/u 增长/v 而/c 增长/v ，/w 具有/v 波浪/n 性/k 和/c 阶段性/n 的/u 特点/n ，/w 基本上/d 可/vu 分为/v 匀速/v 增长/v 、/w 快速/a 增长/v 、/w 缓慢/a 增长/v 和/c 相对/a 稳定/a 四/m 个/q 阶段/n 。/w 
3866, 学生/n 身体/n 素质/n 发展/v 的/u 年龄/nt 变化/v 特点/n 是/vl ，/w 不同/a 身体/n 素质/n 都/d 有/v 各自/r 的/u 快速/a 增长期/nt 、/w 慢/a 速/n 增长期/nt 、/w 稳定/a 和/c 下降/v 期/nt 。/w 
3867, 男女/n 学生/n 身体/n 发展/v 还/d 具有/v 不同/a 的/u 特点/n 。/w 
3868, 学生/n 心理/n 发展/v ，/w 主要/a 指/v 心理/n 过程/n 的/u 发展/v 和/c 个性/n 心理/n 特征/n ，/w 同样/a 有着/v 明显/a 的/u 年龄/nt 、/w 性别/n 特征/n 和/c 发展/v 的/u 阶段性/n 。/w 
3869, 学生/n 时代/nt 是/vl 人/n 一生/nt 中/nd 身心/n 发展/v 的/u 基础/n 和/c 关键/n 时期/nt ，/w 学生/n 身心/n 发展/v 特征/n 反映/v 了/u 他们/r 身心/n 发展/v 的/u 规律/n 和/c 作为/n 学校/n 体育/n 主体/n 的/u 客观/a 需要/v 。/w 
3870, 学校/n 体育/n 目的/n 和/c 任务/n 应/vu 以/p 此/r 为/p 依据/p ，/w 充分/a 反映/v 不同/a 年龄/nt 阶段/n 学生/n 身心/n 全面发展/i 的/u 需要/v 与/c 可能/vu 。/w 
3871, 我国/n 学校/n 体育/n 的/u 目的/n 是/vl ：/w 增强/v 学生/n 体质/n ，/w 培养/v 学生/n 的/u 体育/n 能力/n 、/w 良好/a 的/u 思想/n 品德/n 和/c 意志/n 品质/n ，/w 促使/v 其/r 成为/v 具有/v 德/n 、/w 智/n 、/w 体/n 、/w 美/a 、/w 劳/v 全面发展/i 的/u 社会主义/n 建设者/n 和/c 保卫/v 者/k 。/x 
3872, 这样/r 就/d 能/vu 促使/v 学生/n 多/a 做/v 垫/v 球/n 的/u 练习/v ，/w 使/v 之/u 获得/v 较/d 多/a 的/u 改进/v 和/c 提高/v 垫/v 球/n 技术/n 的/u 练习/v 机会/n 。/w 
3873, （/w 三/m ）/w 游戏/n 、/w 比赛/v 练习/v 中/nd ，/w 各方/n 的/u 实力/n 和/c 练习/v 条件/n 应/vu 大体/n 相同/a ，/w 并/c 正确/a 、/w 严格/a 执行/v 规则/n 和/c 练习/v 要求/v ，/w 这样/r 才能/c 使/v 评比/v 实事求是/i ，/w 有利于/v 学生/n 积极/a 、/w 认真/a 地/u 参加/v 游戏/n 和/c 比赛/v 练习/v ，/w 也/d 有利于/v 学生/n 的/u 教育/v 。/w 
3874, （/w 四/m ）/w 游戏/n 、/w 比赛/v 练习/v 中/nd ，/w 对/p 个别/a 学生/n 可/vu 指定/v 或/c 限制/v 担任/v 某个/r 角色/n ，/w 或/c 限制/v 参加/v 某/r 次/q 练习/v 。/w 
3875, 当/p 学生/n 迫切/a 希望/v 参加/v 游戏/n 、/w 比赛/v 练习/v 时/nt ，/w 这样/r 做/v 可/vu 取得/v 较/d 好/a 的/u 鼓励/v 和/c 教育/v 效果/n 。/w 
3876, 对/p 体弱/a 学生/n 应有/v 适当/a 安排/v ，/w 避免/v 过度/d 兴奋/a 和/c 不利/a 健康/a 的/u 因素/n 。/w 
3877, 集中/v 注意力/n 练习/v 法/k 是/vl 通过/p 某种/r 活动/v 阻断/v 学生/n 思想上/nl 与/c 教学/v 无关/v 事物/n 的/u 联系/n ，/w 把/p 注意/v 指向/v 和/c 集中/v 到/v 教学/v 活动/v 中/nd 来/vd 的/u 练习/v 方法/n 。/w 
3878, 如/v 采用/v 变/v 方向/n 的/u 队列/n 操练/v 和/c 较/d 复杂/a 的/u 队形/n 变换/v ；/w 报数/v 至/v 某/r 数/n （/w 单数/n 或/c 复数/n ，/w 或/c ２/m 的/u 倍数/n 等/u ）/w 的/u 学生/n ，/w 立即/d 做出/v 某种/r 反应/n （/w 下蹲/v 或/c 击掌/v ）/w ；/w 从/p 队列/n 一端/nd 至/v 另/r 一端/nd 用/v 低声/n 口语/n 传话/v 以及/c 做/v 简单/a 的/u 游戏/n 等/u 。/w 
3879, 它/r 的/u 特点/n 是/vl ，/w 以/p 新颖/a 、/w 有趣/a 的/u 形式/n 或/c 凭借/v 技巧/n 、/w 智慧/n 来/vd 显示/v 完成/v 练习/v 的/u 能力/n 等/u ，/w 来/vd 吸引/v 学生/n 的/u 注意/v ，/w 提高/v 中枢神经/n 系统/n 的/u 兴奋性/n ，/w 使/v 大脑皮层/n 和/c 参加/v 运动/n 的/u 神经系统/n ，/w 运动/n 器官/n 达到/v 适当/a 的/u 水平/n ，/w 为/p 上/vd 好/a 课/n 做好/v 心理/n 上/nd 的/u 准备/v 。/w 
3880, 集中/v 注意力/n 练习/v 除/v 能/vu 较/d 好/a 地/u 把/p 学生/n 的/u 注意力/n 集中/v 到/v 教学/v 中/nd 来/vd ，/w 使/v 之/u 处于/v 良好/a 的/u 兴奋/a 状态/n 外/nd ，/w 还/d 有利于/v 提高/v 学生/n 学习/v 的/u 积极性/n ，/w 发展/v 想象力/n 、/w 思维/n 力/n 和/c 智力/n 以及/c 动作/n 反应/n 能力/n ，/w 可以/vu 陶冶/v 情操/n ，/w 培养/v 组织/n 纪律性/n 和/c 团结/v 、/w 协作/v 等/u 道德/n 品质/n ，/w 还/d 可/vu 起/v 准备/v 活动/v 的/u 作用/n 而/c 有益于/v 学生/n 身心健康/a 。/w 
3881, 集中/v 注意力/n 练习/v 对/p 小学生/n 、/w 纪律性/n 较/d 差/a 的/u 学生/n 以及/c 对/p 体育活动/n 缺乏/v 积极性/n 的/u 学生/n ，/w 有/v 特别/d 重要/a 的/u 意义/n 。/w 
3882, （/w 一/m ）/w 集中/v 注意力/n 练习/v 的/u 性质/n 、/w 难易/n ，/w 应/vu 符合/v 学生/n 的/u 年龄/nt 、/w 性别/n 特征/n 和/c 接受/v 能力/n 。/w 
3883, 如/v 低年级/n 学生/n 第二/m 信号/n 系统/n 的/u 反应/n 能力/n 较/d 差/a ，/w 用/v 听觉/n 信号/n 来/vd 进行/v 的/u 练习/v 应/vu 少/a 些/q ，/w 而/c 应/vu 多/a 采用/v 直观/a 形象/n 的/u 模仿/v 或/c 视图/n 练习/v 。/w 
3884, 对/p 高年级/n 的/u 学生/n 则/c 可/vu 较/d 多/a 地/u 采用/v 暗示/v 、/w 记忆/n 和/c 智力/n 性/k 的/u 练习/v 以及/c 要求/v 灵活/a 、/w 准确/a 等/u 的/u 练习/v 。/w 
3885, （/w 二/m ）/w 根据/p 需要/v ，/w 在/p 课/n 的/u 开始/v 向/p 学生/n 讲明/v 教学/v 内容/n 、/w 任务/n 和/c 要求/v 后/nd ，/w 在/p 转换/v 教学/v 内容/n 的/u 开始/v 时/nt ，/w 均可/vu 做/v 集中/v 注意力/n 练习/v 。/w 
3886, （/w 三/m ）/w 练习/v 过程/n 应/vu 易于/v 组织/n ，/w 教具/n 要/vu 简单/a ，/w 重复/v 次数/n 和/c 花费/v 的/u 时间/n 应/vu 较/d 少/a ，/w 学生/n 经过/p 努力/v 可以/vu 达到/v 要求/v ，/w 运动/n 负荷/n 也/d 应/vu 较/d 小/a 。/w 
3887, 念/v 动/v 练习/v 法/k 是/vl 学生/n 对/p 某/r 动作/n 的/u 完成/v 过程/n ，/w 有意识/v 、/w 系统/n 地/u 在/p 脑中/nl 进行/v 思维/n 、/w 表象/n 的/u 一/m 种/q 练习/v 方法/n 。/w 
3888, （/w 一/m ）/w 学生/n 对/p 动作/n 技术/n 要/vu 有/v 正确/a 的/u 概念/n 。/w 
3889, 运用/v 典型/n 榜样/n 法/n 时/nt ，/w 应/vu 实事求是/i ，/w 切忌/v 把/p 典型/n 特殊化/v ，/w 要/vu 使/v 学生/n 感到/v 亲切/a ，/w 是/vl 自己/r 能够/vu 效法/v 的/u 。/w 
3890, （/w 三/m ）/w 竞赛/v 评比/v 法/n ：/w 竞赛/v 评比/v 法/n 是/vl 通过/p 竞赛/v ，/w 检查/v 、/w 评定/v 和/c 比较/v 学生/n 在/p 体育/n 教学/n 中/nd 思想/n 行为/n 等/u 方面/n 的/u 表现/v ，/w 以/p 此/r 对/p 学生/n 进行/v 教育/v 的/u 方法/n 。/w 
3891, 青少年/j 学生/n 朝气蓬勃/i ，/w 要求/v 进步/v ，/w 好胜心/n 强/a ，/w 因势利导/i 地/u 组织/v 竞赛/v 评比/v 活动/v ，/w 能/vu 起到/v 促/v 其/r 进步/v ，/w 养成/v 良好/a 品德/n 作风/n 的/u 效果/n 。/w 
3892, 组织/v 竟赛/v 评比/v 时/nt ，/w 应/vu 使/v 学生/n 明确/v 目的/n 、/w 要求/n ，/w 端正/v 竞赛/v 态度/n ，/w 正确/a 对待/v 荣誉/n ；/w 竞赛/v 的/u 条件/n 、/w 评比/v 的/u 方法/n 应/vu 具体/a 、/w 明确/a 、/w 一致/a ，/w 评比/v 中/nd 要/vu 发扬/v 民主/n ，/w 让/p 大家/n 充公/v 发表/v 意见/n 。/w 
3893, （/w 四/m ）/w 表扬/v 与/c 批评/v 法/n ：/w 表扬/v 与/c 批评/v 法/n 是/vl 对/p 学生/n 的/u 思想/n 行为/n 加以/v 肯定/v 或/c 否定/v ，/w 用以/v 巩固/v 和/c 发扬/v 好/a 的/u 思想/n 行为/n ，/w 抑制/v 和/c 改正/v 不良/a 思想/n 行为/n 的/u 教育/v 方法/n 。/w 
3894, 通过/p 表扬/v 或/c 批评/v ，/w 能/vu 使/v 学生/n 分清/v 是非/n ，/w 认识/v 自己/r 的/u 优缺点/n ，/w 并/c 产生/v 一定/a 的/u 荣誉感/n 或/c 耻辱/n 感/n ，/w 从而/c 激发/v 他们/r 更/d 好/a 地/u 发扬/v 优点/n ，/w 改正/v 缺点/n ，/w 形成/v 良好/a 的/u 思想/n 品德/n 。/w 
3895, 表扬/v 、/w 批评/v 时/nt ，/w 教师/n 应/vu 注意/v 学生/n 的/u 个性/n 特点/n ，/w 区别/v 对待/v ；/w 掌握/v 好/a 表扬/v 、/w 批评/v 的/u 分寸/n ，/w 采用/v 不同/a 的/u 表扬/v 和/c 批评/v 的/u 方式/n ，/w 如/v 口头/n 的/u 、/w 情态/n 的/u 、/w 个别/a 的/u 或/c 当众/v 的/u 等等/u 。/w 
3896, 对/p 在/p 体育/n 教学/n 中/nd 表现/v 优秀/a 或/c 有/v 严重/a 不良/a 行/n 的/u 学生/n ，/w 应/vu 呈报/v 学校/n 领导/n ，/w 建议/v 给予/v 适当/a 的/u 奖励/v 或/c 处分/n 。/w 
3897, 它/r 对/p 教学/n 工作/n 的/u 顺利/a 进行/v ，/w 防止/v 运动/n 损伤/v ，/w 培养/v 学生/n 的/u 好/a 思想/n 、/w 好/a 作风/n 等/u 都/d 有/v 重要/a 的/u 作用/n 。/w 
3898, 如果/c 忽视/v 教学/n 常规/n 的/u 建立/v 和/c 严格/a 执行/v ，/w 不仅/c 有碍/v 教学/n 工作/n 的/u 正常/a 进行/v ，/w 还/d 会/vu 使/v 学生/n 养成/v 不良/a 的/u 习惯/n 和/c 风气/n 。/w 
3899, （/w 二/m ）/w 结合/v 教材/n 特点/n ：/w 各种/r 体育/n 教材/n 都/d 有/v 其/r 一定/a 的/u 特点/n ，/w 教师/n 应/vu 了解/v 并/c 结合/v 教材/n 的/u 特点/n 进行/v 教育/v ，/w 使/v 学生/n 在/p 掌握/v 体育/n 知识/n 、/w 技术/n 、/w 技能/n 和/c 锻炼/v 身体/n 的/u 过程/n 中/nd ，/w 同时/c 养成/v 良好/a 的/u 道德/n 行为/n 。/w 
3900, 在/p 教/v 这些/r 内容/n 时/nt ，/w 都/d 可/vu 向/p 学生/n 进行/v 学习/v 目的性/n 的/u 教育/v 以及/c 献身/v 社会主义/n 现代化/v 建设/v 等/u 的/u 教育/v 。/w 
3901, 游戏/n 教材/n 都/d 具有/v 一定/a 的/u 主题/n 思想/n 、/w 竞争/v 因素/n 和/c 比赛/v 规则/n ，/w 结合/v 游戏/n 的/u 这些/r 特点/n ，/w 可/vu 培养/v 学生/n 团结/v 友爱/v 、/w 互相/d 合作/v 、/w 维护/v 集体/n 荣誉/n 、/w 爱护/v 公共/a 财物/n 、/w 自觉/a 遵守/v 纪律/n 以及/c 顽强/a 、/w 果断/a 、/w 机智/a 、/w 诚实/a 、/w 胜/v 不/d 骄/a 、/w 败/v 不/d 馁/a 、/w 奋勇/v 拼搏/v 、/w 勇于/v 进取/v 等/u 良好/a 的/u 思想/n 和/c 作风/n 。/w 
3902, （/w 三/m ）/w 严密/a 教学/n 组织/n 教法/n ：/w 严密/a 的/u 教学/n 组织/n 教法/n ，/w 可/vu 培养/v 学生/n 的/u 组织/n 纪律性/n 和/c 迅速/a 、/w 整齐/a 、/w 协调/v 配合/v 、/w 认真/a 负责/v 等/u 集体主义/n 精神/n 。/w 
3903, 教法/n 得当/a ，/w 不仅/c 利于/v 学生/n 对/p 体育/n 知识/n 、/w 技术/n 的/u 掌握/v ，/w 还/d 有助于/v 培养/v 学生/n 辩证/a 地/u 看/v 问题/n 的/u 思想/n 观点/n 以及/c 不/d 计较/v 个人/n 得失/n ，/w 积极/a 进取/v 的/u 精神/n 。/w 
3904, 体育课/n 教学/n 中/nd 有/v 许多/a 便于/v 进行/v 教育/v 的/u 组织/n 教法/n 环节/n ，/w 如/v 课/n 的/u 开始/v 和/c 结束/v ，/w 可/vu 根据/p 需要/v 适当/a 联系/v 国内外/j 的/u 有关/v 情况/n ，/w 或/c 本校/n 、/w 本/r 班/n 的/u 某些/r 情况/n 进行/v 相应/v 的/u 教育/v ；/w 轮换/v 教学/n 内容/n 、/w 场地/n 时/nt 的/u 分组/v 、/w 调/v 队/n ，/w 可/vu 结合/v 进行/v 迅速/a 、/w 整齐/a 、/w 遵守/v 纪律/n 、/w 不/d 计较/v 场地/n 器材/n 的/u 优劣/n ，/w 相互/d 体谅/v 协作/v 的/u 教育/n ；/w 纠正/v 动作/n 错误/n 时/nt ，/w 可/vu 针对/p 学生/n 存在/v 的/u 思想/n 认识/v 问题/n 进行/v 相应/v 的/u 教育/n 等/u 。/w 
3905, 如/v 通过/p 教师/n 的/u 启发/v 、/w 引导/v 、/w 对/p 某/r 一/m 思想/n 行为/n 形成/v 正确/a 的/u 看法/n 和/c 集体/n 舆论/n ，/w 进而/c 建立/v 起/v 相应/a 的/u 规章制度/n ，/w 并/c 形成/v 习以为常/i 的/u 风气/n ，/w 此时/nt ，/w 与/p 此/r 相/d 违背/v 的/u 不良/a 倾向/n 和/c 行为/n ，/w 就/d 会/vu 受到/v 学生/n 自发/a 的/u 抵制/v 和/c 批评/v 。/w 
3906, 课前/nt 准备/v 工作/n 的/u 内容/n 和/c 要求/n ，/w 应/vu 根据/p 学生/n 、/w 教材/n 和/c 教师/n 的/u 具体/a 情况/n 而/c 定/v 。/w 
3907, 对/p 新/a 任教/v 的/u 班级/n ，/w 应/vu 全面/a 了解/v 和/c 掌握/v 有关/v 学生/n 的/u 情况/n ：/w 学生/n 人数/n （/w 包括/v 男女生/j 人数/n ）/w 、/w 年龄/nt 、/w 健康/a 状况/n 、/w 体育/n 基础/n 、/w 学习/v 态度/n 、/w 兴趣/n 爱好/n 、/w 思想/n 情况/n 、/w 组织/n 纪律/n 以及/c 班级/n 体育/n 骨干/n 的/u 情况/n 和/c 个别/a 学生/n 的/u 特点/n 等/u ；/w 对/p 原/d 任教/v 的/u 班级/n ，/w 也/d 应/vu 不断/d 地/u 了解/v 新/a 情况/n 、/w 发现/v 新/a 问题/n 。/w 
3908, ２/m ．/w 认真/a 钻研/v 教材/n 的/u 技术/n 规格/n 及其/c 重点/n ，/w 结合/v 学生/n 的/u 具体/a 情况/n 找出/v 难点/n ，/w 提出/v 相应/v 的/u 教学/n 要求/n ，/w 以便/c 在/p 教学/n 中/nd 抓住/v 关键/n 。/w 
3909, 有/v 计划/n 的/u 培养/v 与/c 使用/v 体育/n 骨干/n ，/w 是/vl 上/v 好/a 体育课/n 的/u 一个/mq 重要/a 条件/n ，/w 也是/vl 在/p 教学/n 中/nd 发挥/v 学生/n 积极性/n ，/w 培养/v 学生/n 独立/v 工作/n 能力/n 的/u 一/m 项/q 有效/a 措施/n 。/w 
3910, 学/v 的/u 方面/n 有/v 学生/n 体质/n 的/u 增强/v 、/w 体育/n 与/c 卫生/n 保健/v 基本/a 知识/n 、/w 技术/n 和/c 技能/n 的/u 掌握/v 状况/n 以及/c 学习/v 的/u 表现/n 等/u 。/w 
3911, 而/c 着重/v 进行/v 演绎/n 和/c 直觉/n 思维/n 的/u 训练/v ，/w 是/vl 在/p 数学/n 教学/v 中/nd 培养/v 学生/n 创造性思维/n 能力/n 的/u 根本/a 出发点/n 。/w 
3912, 为了/p 发展/v 学生/n 的/u 创造性思维/n 能力/n ，/w 就要/vu 处理/v 好/a 创造/v 与/c 再生/v 间/n 的/u 辩证/a 关系/n 。/w 
3913, 再/d 如/v ，/w 有/v 一/m 位/q 学生/n 在/p 学习/v 对数/n 时/nt ，/w 注意/v 到/v 减法/n 是/vl 加法/n 的/u 逆/a 运算/v ，/w 除法/n 是/vl 乘法/n 的/u 逆/a 运算/v ，/w 而/c 开方/v 和/c 取/v 对数/n 都/d 是/vl 乘/v 方/n 的/u 逆/a 运算/v ，/w 提出/v 了/u 为什么/r 乘法/n 、/w 加法/n 只有/c 一/m 种/q 逆/a 运算/v ，/w 而/c 乘/v 方/n 却/d 有/v 两/m 种/q 逆/a 运算/v 的/u 问题/n 。/w 
3914, 这样/r 他/r 就/d 找到/v 了/u 问题/n 的/u 解释/v ，/w 表现/v 了/u 学生/n 思维/n 的/u 深刻性/n 。/w 
3915, 例如/v ，/w 学生/n 在/p 学习/v 两/m 角/n 和/c 差/n 化/v 积/v 公式/n 时/nt ，/w 发现/v 这/r 组/n 公式/n 与/c 乘/v 幂/n 运算/v 法则/n 相似/v ，/w 具有/v 将/d 乘除/n 运算/v 转化/v 为/vl 加减/n 运算/v 的/u 功能/n 。/w 
3916, 上面/nd 的/u 例子/n 表现/v 了/u 学生/n 思维/n 的/u 深刻性/n 。/w 
3917," 例如/v ，/w 学生/n 解决/v 问题/n ""/w 二/m 次/q 不/d 等式/n □/w －/w ｍｘ/ws ＋/w １/m ＜/w ０/m 对于/p 满足/v １/m ≤/w ｘ/ws ≤/w ２/m 的/u 实数/n 都/d 成立/v ，/w 试/v 确定/v ｍ/ws 的/u 范围/n 。/w ""/w "
3918," 不仅/c 卓有成效/i 的/u 数学家/n 可以/vu 分为/v 不同/a 的/u 气质/n 类型/n （/w 例如/v 分为/v ""/w 分析/v 型/k ""/w 和/c ""/w 直觉/n 型/k ""/w ）/w ，/w 即使/c 在/p 中小学/j 学生/n 身上/nl 也/d 可以/vu 体现/v 出/vd 不同/a 的/u 数学/n 气质/n ，/w 下面/nd 我们/r 来看/v 一些/m 实验/n 中/nd 得到/v 的/u 材料/n 〔/w ５６/m 〕/w 。/w "
3919," Ｌ/ws ．/w 伏洛佳/nh （/w １０/m 岁/nt ）/w 被/p 看成/v 是/vl ""/w 直觉/n 型/k ""/w 的/u 学生/n ，/w 他/r 往往/d 借助于/v 检索/v ＋/w 验/v 算/v 的/u 方法/n 来/vd 解题/v 。/w "
3920, 下面/nd 我们/r 将/d 以/p 上述/v 观点/n 为/vl 依据/n 来/vd 探讨/v 促使/v 学生/n 数学/n 思维/n 发展/v 的/u 动力/n ，/w 数学/n 教学/v 在/p 促进/v 数学/n 思维/n 发展/v 方面/n 的/u 作用/n 以及/c 主要/a 途径/n 。/w 
3921, 因此/c ，/w 创设/v 适当/a 的/u 问题/n 情境/n 和/c 促进/v 学生/n 动机/n 系统/n 的/u 发展/v 就/d 成为/v 数学/n 教师/n 的/u 两/m 项/q 重要/a 工作/n 。/w 
3922, 使/v 学生/n 产生/v 浓厚/a 的/u 兴趣/n ，/w 形成/v 对/p 数学/n 的/u 爱好/n ，/w 这/r 应当/vu 是/vl 教师/n 的/u 一/m 项/q 重要/a 工作/n 。/w 
3923, 有些/m 专家/n 指出/v ：/w 学生/n 对/p 数学/n 的/u 热爱/v 程度/n 应该/vu 是/vl 评价/v 教师/n 教学/v 效果/n 的/u 主要/a 标准/n 。/w 
3924, 为了/p 使/v 学生/n 对/p 数学/n 产生/v 感情/n ，/w 教师/n 应当/vu 经常/d 介绍/v 数学/n 在/p 各个/r 领域/n 内/nd 的/u 应用/v ，/w 介绍/v 趣味/n 数学/n 问题/n 和数/n 学史/n 中/nd 的/u 趣闻/n 轶事/n ，/w 但/c 最/d 根本/a 的/u 是/vl 让/p 学生/n 形成/v 数学/n 的/u 审美/v 能力/n 。/w 
3925, 使/v 学生/n 获得/v 数学/n 审美/v 能力/n ，/w 是/vl 数学/n 教育/v 与/c 数学/n 教学/v 的/u 目的/n 之一/m 。/w 
3926, 数学/n 审美/v 能力/n 既/c 有利于/v 激发/v 学生/n 对/p 数学/n 科学/n 的/u 爱好/n ，/w 也/d 有助于/v 增长/v 他们/r 的/u 数学/n 思维/n 能力/n 。/w 
3927, 因而/c ，/w 数学/n 审美/v 活动/v 可以/vu 使/v 发展/v 学生/n 的/u 非智力因素/n 与/c 智力因素/n （/w 其/r 核心/nl 是/vl 思维/n 能力/n ）/w 的/u 任务/n 统一/v 起来/vd 。/w 
3928, 数学/n 教师/n 可以/vu 通过/p 创设/v 适当/a 的/u 问题/n 情境/n 来/vd 作用于/v 学生/n 的/u 思维/n 过程/n ，/w 从而/c 发挥/v 其/r 主导/a 作用/n 。/w 
3929, 问题/n 情境/n 所/u 提出/v 的/u 要求/v 必须/d 适当/a ，/w 过低/a 或/c 过/d 高/a 的/u 要求/v 激发/v 不/d 起/v 学生/n 的/u 兴趣/n ，/w 只有/c 那/r 种/q 高于/v 儿童/n 青少年/j 的/u 原有/v 心理/n 和/c 思维/n 水平/n ，/w 经过/p 他们/r 主观/n 努力/v 后/nd 又/d 能/vu 达到/v 的/u 要求/v ，/w 才是/vl 最/d 适当/a 的/u 要求/v 。/w 
3930, 的/u 问题/n ，/w 这个/r 问题/n 既/c 提供/v 了/u 复数/n 开方/v 的/u 背景/n ，/w 又/d 有效/a 地/u 激发/v 了/u 学生/n 的/u 思维/n 活动/v 。/w 
3931, 创设/v 问题/n 情境/n 的/u 工作/n ，/w 并不/d 只是/d 出现/v 在/p 开始/v 提出/v 课题/n 的/u 时候/n ，/w 由于/c 解决/v 问题/n 的/u 进程/n 就是/d 不断/d 地/u 提出/v 问题/n 的/u 过程/n ，/w 因此/c ，/w 教师/n 有可能/v 不断/d 地/u 用/p 创设/v 问题/n 情境/n 的/u 方法/n 来/vd 作用于/v 学生/n 思维/n 的/u 全/a 过程/n 。/w 
3932, 在/p 数学/n 教学/v 中/nd 最/d 重要/a 的/u 莫过于/v 让/p 学生/n 学会/v 自行/d 创设/v 问题/n 情境/n ，/w 自己/r 会/vu 提出/v 或/c 发现/v 问题/n 。/w 
